estrutura,cenario,tamanho_base,repeticao,quantidade_operacoes,operacoes_sucesso,tempo_total_segundos,tempo_medio_segundos,memoria_pico_bytes,quantidade_elementos,numero_comparacoes,numero_colisoes,fator_carga,maior_lista,numero_rotacoes,altura_arvore
hash,listagem_codigo,10000,8,10000,10000,0.0021704999962821603,2.1704999962821604e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,8,10000,10000,0.23425380000844598,2.3425380000844597e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,8,10000,10000,0.13777620007749647,1.3777620007749646e-05,232,10000,125723,,,,0,16
avl,busca_inexistente,10000,8,10000,0,0.0708727000746876,7.08727000746876e-06,112,10000,132351,,,,0,16
avl,remocao,10000,8,1000,1000,0.01547250000294298,1.547250000294298e-05,208,9000,13420,,,,379,16
avl,vendas,10000,8,10000,9770,0.07941149990074337,7.941149990074337e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,8,10000,9992,0.08558930002618581,8.558930002618581e-06,23544,10000,125494,,,,0,16
avl,listagem_codigo,10000,8,10000,10000,0.0011492999037727714,1.1492999037727713e-07,85120,10000,0,,,,0,16
hash,insercao,10000,9,10000,10000,0.04225349996704608,4.225349996704608e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,9,10000,10000,0.03461500001139939,3.461500001139939e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,9,10000,0,0.03399999998509884,3.399999998509884e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,9,1000,1000,0.005290199886076152,5.290199886076152e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,9,10000,9770,0.03891559992916882,3.891559992916882e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,9,10000,9992,0.06597669993061572,6.597669993061572e-06,23672,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,9,10000,10000,0.00237210001796484,2.37210001796484e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,9,10000,10000,0.34036920010112226,3.4036920010112226e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,9,10000,10000,0.10544140008278191,1.0544140008278191e-05,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,9,10000,0,0.09220870002172887,9.220870002172887e-06,112,10000,132351,,,,0,16
avl,remocao,10000,9,1000,1000,0.023491600062698126,2.3491600062698125e-05,208,9000,13420,,,,379,16
avl,vendas,10000,9,10000,9770,0.0955868000164628,9.55868000164628e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,9,10000,9992,0.09873999992851168,9.873999992851168e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,9,10000,10000,0.0012338999658823013,1.2338999658823014e-07,85120,10000,0,,,,0,16
hash,insercao,10000,10,10000,10000,0.05224940006155521,5.2249400061555206e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,10,10000,10000,0.03818000003229827,3.818000003229827e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,10,10000,0,0.024401700007729232,2.440170000772923e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,10,1000,1000,0.005592500092461705,5.592500092461705e-06,408,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,10,10000,9770,0.036974400049075484,3.6974400049075486e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,10,10000,9992,0.047542499960400164,4.754249996040016e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,10,10000,10000,0.001968399970792234,1.9683999707922339e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,10,10000,10000,0.28492210002150387,2.8492210002150385e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,10,10000,10000,0.09319990000221878,9.319990000221878e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,10,10000,0,0.08610360010061413,8.610360010061413e-06,112,10000,132351,,,,0,16
avl,remocao,10000,10,1000,1000,0.02176929998677224,2.176929998677224e-05,208,9000,13420,,,,379,16
avl,vendas,10000,10,10000,9770,0.09808789996895939,9.808789996895939e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,10,10000,9992,0.09983660001307726,9.983660001307725e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,10,10000,10000,0.0022855999413877726,2.2855999413877725e-07,85120,10000,0,,,,0,16
hash,insercao,10000,11,10000,10000,0.0695695000467822,6.956950004678219e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,11,10000,10000,0.03497140004765242,3.4971400047652424e-06,248,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,11,10000,0,0.02201990003231913,2.2019900032319126e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,11,1000,1000,0.00572050001937896,5.72050001937896e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,11,10000,9770,0.03279980004299432,3.279980004299432e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,11,10000,9992,0.04280619998462498,4.280619998462498e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,11,10000,10000,0.0016171999741345644,1.6171999741345643e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,11,10000,10000,0.34268430003430694,3.4268430003430694e-05,1040222,10000,242154,,,,6922,16
avl,busca_existente,10000,11,10000,10000,0.09084329998586327,9.084329998586327e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,11,10000,0,0.10203579999506474,1.0203579999506473e-05,112,10000,132351,,,,0,16
avl,remocao,10000,11,1000,1000,0.015301799983717501,1.5301799983717502e-05,208,9000,13420,,,,379,16
avl,vendas,10000,11,10000,9770,0.08739060000516474,8.739060000516475e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,11,10000,9992,0.08963869989383966,8.963869989383965e-06,23592,10000,125494,,,,0,16
avl,listagem_codigo,10000,11,10000,10000,0.0029470999725162983,2.9470999725162984e-07,85120,10000,0,,,,0,16
hash,insercao,10000,12,10000,10000,0.06716119998600334,6.716119998600334e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,12,10000,10000,0.052603399963118136,5.260339996311813e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,12,10000,0,0.02219290006905794,2.219290006905794e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,12,1000,1000,0.005132300080731511,5.1323000807315115e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,12,10000,9770,0.03181770001538098,3.1817700015380977e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,12,10000,9992,0.0440144999884069,4.40144999884069e-06,21680,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,12,10000,10000,0.0015335999196395278,1.5335999196395278e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,12,10000,10000,0.2635696000652388,2.6356960006523877e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,12,10000,10000,0.08925590000580996,8.925590000580996e-06,232,10000,125723,,,,0,16
avl,busca_inexistente,10000,12,10000,0,0.08009229996241629,8.009229996241628e-06,112,10000,132351,,,,0,16
avl,remocao,10000,12,1000,1000,0.016959100030362606,1.6959100030362606e-05,208,9000,13420,,,,379,16
avl,vendas,10000,12,10000,9770,0.08201500005088747,8.201500005088746e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,12,10000,9992,0.08605469996109605,8.605469996109605e-06,23544,10000,125494,,,,0,16
avl,listagem_codigo,10000,12,10000,10000,0.0012369999894872308,1.2369999894872309e-07,85120,10000,0,,,,0,16
hash,insercao,10000,13,10000,10000,0.04825439990963787,4.825439990963787e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,13,10000,10000,0.037427400005981326,3.7427400005981328e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,13,10000,0,0.021855899947695434,2.185589994769543e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,13,1000,1000,0.0044932999880984426,4.493299988098442e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,13,10000,9770,0.032276100013405085,3.2276100013405085e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,13,10000,9992,0.04234839999116957,4.234839999116957e-06,23672,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,13,10000,10000,0.0015049000503495336,1.5049000503495336e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,13,10000,10000,0.25592559995129704,2.5592559995129703e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,13,10000,10000,0.09019729995634407,9.019729995634407e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,13,10000,0,0.07896690000779927,7.896690000779927e-06,112,10000,132351,,,,0,16
avl,remocao,10000,13,1000,1000,0.01914079999551177,1.914079999551177e-05,208,9000,13420,,,,379,16
avl,vendas,10000,13,10000,9770,0.08844209997914732,8.844209997914732e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,13,10000,9992,0.09160859999246895,9.160859999246896e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,13,10000,10000,0.0011334000155329704,1.1334000155329705e-07,85120,10000,0,,,,0,16
hash,insercao,10000,14,10000,10000,0.048388399998657405,4.838839999865741e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,14,10000,10000,0.03615539998281747,3.6155399982817473e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,14,10000,0,0.02305230009369552,2.3052300093695523e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,14,1000,1000,0.005207200068980455,5.207200068980456e-06,408,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,14,10000,9770,0.036735499976202846,3.6735499976202844e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,14,10000,9992,0.04678950004745275,4.6789500047452746e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,14,10000,10000,0.0015332000330090523,1.5332000330090524e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,14,10000,10000,0.2546990999253467,2.5469909992534667e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,14,10000,10000,0.09143499995116144,9.143499995116145e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,14,10000,0,0.0798146000597626,7.98146000597626e-06,112,10000,132351,,,,0,16
avl,remocao,10000,14,1000,1000,0.01808419998269528,1.808419998269528e-05,208,9000,13420,,,,379,16
avl,vendas,10000,14,10000,9770,0.08020119997672737,8.020119997672737e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,14,10000,9992,0.08614389994181693,8.614389994181693e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,14,10000,10000,0.001173499971628189,1.1734999716281891e-07,85120,10000,0,,,,0,16
hash,insercao,10000,15,10000,10000,0.05058529996313155,5.058529996313155e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,15,10000,10000,0.03823710000142455,3.823710000142455e-06,248,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,15,10000,0,0.02272639994043857,2.272639994043857e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,15,1000,1000,0.005213199998252094,5.213199998252094e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,15,10000,9770,0.03276770003139973,3.276770003139973e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,15,10000,9992,0.04343309998512268,4.343309998512268e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,15,10000,10000,0.0017615000251680613,1.7615000251680612e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,15,10000,10000,0.2527635000878945,2.527635000878945e-05,1040222,10000,242154,,,,6922,16
avl,busca_existente,10000,15,10000,10000,0.0966605000430718,9.66605000430718e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,15,10000,0,0.07989639998413622,7.989639998413622e-06,112,10000,132351,,,,0,16
avl,remocao,10000,15,1000,1000,0.01856879994738847,1.856879994738847e-05,208,9000,13420,,,,379,16
avl,vendas,10000,15,10000,9770,0.08423839998431504,8.423839998431503e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,15,10000,9992,0.08971550001297146,8.971550001297147e-06,23592,10000,125494,,,,0,16
avl,listagem_codigo,10000,15,10000,10000,0.0011532000498846173,1.1532000498846174e-07,85120,10000,0,,,,0,16
hash,insercao,10000,16,10000,10000,0.04707780003082007,4.707780003082007e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,16,10000,10000,0.033529600012116134,3.3529600012116134e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,16,10000,0,0.021930099930614233,2.193009993061423e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,16,1000,1000,0.004513600026257336,4.513600026257336e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,16,10000,9770,0.036270399927161634,3.6270399927161634e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,16,10000,9992,0.04358860000502318,4.358860000502318e-06,21680,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,16,10000,10000,0.0015005000168457627,1.5005000168457626e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,16,10000,10000,0.25053570000454783,2.5053570000454784e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,16,10000,10000,0.0946106999181211,9.46106999181211e-06,232,10000,125723,,,,0,16
avl,busca_inexistente,10000,16,10000,0,0.09870879992377013,9.870879992377013e-06,112,10000,132351,,,,0,16
avl,remocao,10000,16,1000,1000,0.02108189999125898,2.1081899991258978e-05,208,9000,13420,,,,379,16
avl,vendas,10000,16,10000,9770,0.09983299998566508,9.983299998566508e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,16,10000,9992,0.11971929995343089,1.197192999534309e-05,23544,10000,125494,,,,0,16
avl,listagem_codigo,10000,16,10000,10000,0.0014626000775024295,1.4626000775024296e-07,85120,10000,0,,,,0,16
hash,insercao,10000,17,10000,10000,0.049292200012132525,4.929220001213253e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,17,10000,10000,0.03689950006082654,3.689950006082654e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,17,10000,0,0.04745050007477403,4.745050007477402e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,17,1000,1000,0.009708499885164201,9.708499885164201e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,17,10000,9770,0.06630539998877794,6.630539998877794e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,17,10000,9992,0.09906609996687621,9.90660999668762e-06,23672,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,17,10000,10000,0.007890100008808076,7.890100008808076e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,17,10000,10000,0.4601505999453366,4.601505999453366e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,17,10000,10000,0.09846020000986755,9.846020000986754e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,17,10000,0,0.07810420007444918,7.810420007444919e-06,112,10000,132351,,,,0,16
avl,remocao,10000,17,1000,1000,0.017508899909444153,1.7508899909444152e-05,208,9000,13420,,,,379,16
avl,vendas,10000,17,10000,9770,0.09801279997918755,9.801279997918754e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,17,10000,9992,0.11682819994166493,1.1682819994166493e-05,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,17,10000,10000,0.0014993000077083707,1.4993000077083706e-07,85120,10000,0,,,,0,16
hash,insercao,10000,18,10000,10000,0.04820960003416985,4.820960003416985e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,18,10000,10000,0.04369710001628846,4.369710001628846e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,18,10000,0,0.025528800091706216,2.5528800091706216e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,18,1000,1000,0.005629000021144748,5.6290000211447475e-06,408,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,18,10000,9770,0.04326479998417199,4.326479998417199e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,18,10000,9992,0.05273760005366057,5.273760005366057e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,18,10000,10000,0.0021502000745385885,2.1502000745385886e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,18,10000,10000,0.26477130001876503,2.6477130001876503e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,18,10000,10000,0.09082619997207075,9.082619997207075e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,18,10000,0,0.07672590005677193,7.672590005677194e-06,112,10000,132351,,,,0,16
avl,remocao,10000,18,1000,1000,0.01744139997754246,1.744139997754246e-05,208,9000,13420,,,,379,16
avl,vendas,10000,18,10000,9770,0.09144680004101247,9.144680004101246e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,18,10000,9992,0.0905073001049459,9.050730010494589e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,18,10000,10000,0.0015035000396892428,1.5035000396892427e-07,85120,10000,0,,,,0,16
hash,insercao,10000,19,10000,10000,0.042175899958238006,4.217589995823801e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,19,10000,10000,0.029534899978898466,2.9534899978898464e-06,248,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,19,10000,0,0.023420499986968935,2.3420499986968935e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,19,1000,1000,0.004895399906672537,4.8953999066725374e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,19,10000,9770,0.031168200075626373,3.116820007562637e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,19,10000,9992,0.042944799992255867,4.294479999225587e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,19,10000,10000,0.0026380999479442835,2.6380999479442835e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,19,10000,10000,0.23160059994552284,2.3160059994552283e-05,1040222,10000,242154,,,,6922,16
avl,busca_existente,10000,19,10000,10000,0.07416930003091693,7.416930003091693e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,19,10000,0,0.0711991999996826,7.119919999968261e-06,112,10000,132351,,,,0,16
avl,remocao,10000,19,1000,1000,0.015168300014920533,1.5168300014920533e-05,208,9000,13420,,,,379,16
avl,vendas,10000,19,10000,9770,0.07895160000771284,7.895160000771284e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,19,10000,9992,0.09269049996510148,9.269049996510149e-06,23592,10000,125494,,,,0,16
avl,listagem_codigo,10000,19,10000,10000,0.0011830999283120036,1.1830999283120036e-07,85120,10000,0,,,,0,16
hash,insercao,10000,20,10000,10000,0.040545000112615526,4.054500011261553e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,20,10000,10000,0.03106459998525679,3.106459998525679e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,20,10000,0,0.022600000025704503,2.26000000257045e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,20,1000,1000,0.00453390006441623,4.53390006441623e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,20,10000,9770,0.031149899936281145,3.1149899936281146e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,20,10000,9992,0.044461899902671576,4.446189990267158e-06,21680,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,20,10000,10000,0.001482799998484552,1.482799998484552e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,20,10000,10000,0.2371436000103131,2.371436000103131e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,20,10000,10000,0.08008260000497103,8.008260000497103e-06,232,10000,125723,,,,0,16
avl,busca_inexistente,10000,20,10000,0,0.07503619999624789,7.503619999624789e-06,112,10000,132351,,,,0,16
avl,remocao,10000,20,1000,1000,0.015228699892759323,1.5228699892759322e-05,208,9000,13420,,,,379,16
avl,vendas,10000,20,10000,9770,0.08272110007237643,8.272110007237643e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,20,10000,9992,0.09242349991109222,9.242349991109222e-06,23544,10000,125494,,,,0,16
avl,listagem_codigo,10000,20,10000,10000,0.0012372999917715788,1.2372999917715787e-07,85120,10000,0,,,,0,16
hash,insercao,10000,21,10000,10000,0.050230100052431226,5.023010005243123e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,21,10000,10000,0.030286499997600913,3.0286499997600913e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,21,10000,0,0.02923190000001341,2.9231900000013412e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,21,1000,1000,0.0045640000607818365,4.5640000607818365e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,21,10000,9770,0.03133249992970377,3.133249992970377e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,21,10000,9992,0.04280360008124262,4.280360008124262e-06,23672,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,21,10000,10000,0.0021283000241965055,2.1283000241965055e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,21,10000,10000,0.290661699953489,2.90661699953489e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,21,10000,10000,0.08110130007844418,8.110130007844419e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,21,10000,0,0.08408940001390874,8.408940001390875e-06,112,10000,132351,,,,0,16
avl,remocao,10000,21,1000,1000,0.01573450001887977,1.573450001887977e-05,208,9000,13420,,,,379,16
avl,vendas,10000,21,10000,9770,0.08218999998643994,8.218999998643994e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,21,10000,9992,0.08949060004670173,8.949060004670173e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,21,10000,10000,0.00565519998781383,5.655199987813831e-07,85120,10000,0,,,,0,16
hash,insercao,10000,22,10000,10000,0.047976800007745624,4.797680000774563e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,22,10000,10000,0.03526689996942878,3.526689996942878e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,22,10000,0,0.02223740005865693,2.2237400058656932e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,22,1000,1000,0.006097099976614118,6.097099976614118e-06,408,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,22,10000,9770,0.03310830006375909,3.310830006375909e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,22,10000,9992,0.046921500004827976,4.692150000482797e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,22,10000,10000,0.0015382000710815191,1.538200071081519e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,22,10000,10000,0.32985229999758303,3.2985229999758304e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,22,10000,10000,0.0979695999994874,9.79695999994874e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,22,10000,0,0.08057190000545233,8.057190000545234e-06,112,10000,132351,,,,0,16
avl,remocao,10000,22,1000,1000,0.018146199989132583,1.8146199989132583e-05,208,9000,13420,,,,379,16
avl,vendas,10000,22,10000,9770,0.08049000008031726,8.049000008031726e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,22,10000,9992,0.09218749997671694,9.218749997671693e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,22,10000,10000,0.0019352000672370195,1.9352000672370196e-07,85120,10000,0,,,,0,16
hash,insercao,10000,23,10000,10000,0.05489889997988939,5.4898899979889395e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,23,10000,10000,0.03167539997957647,3.167539997957647e-06,248,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,23,10000,0,0.022181599983014166,2.218159998301417e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,23,1000,1000,0.004894700017757714,4.894700017757714e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,23,10000,9770,0.03416279994416982,3.416279994416982e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,23,10000,9992,0.04138379998039454,4.1383799980394545e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,23,10000,10000,0.0018792999908328056,1.8792999908328056e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,23,10000,10000,0.25990629999432713,2.5990629999432712e-05,1040222,10000,242154,,,,6922,16
avl,busca_existente,10000,23,10000,10000,0.09398329991381615,9.398329991381616e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,23,10000,0,0.08466429996769875,8.466429996769875e-06,112,10000,132351,,,,0,16
avl,remocao,10000,23,1000,1000,0.01893040002323687,1.893040002323687e-05,208,9000,13420,,,,379,16
avl,vendas,10000,23,10000,9770,0.0837411000393331,8.37411000393331e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,23,10000,9992,0.09154110006056726,9.154110006056726e-06,23592,10000,125494,,,,0,16
avl,listagem_codigo,10000,23,10000,10000,0.001245299936272204,1.245299936272204e-07,85120,10000,0,,,,0,16
hash,insercao,10000,24,10000,10000,0.05153049994260073,5.1530499942600725e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,24,10000,10000,0.03437050001230091,3.437050001230091e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,24,10000,0,0.024505099980160594,2.4505099980160595e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,24,1000,1000,0.005035999929532409,5.035999929532409e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,24,10000,9770,0.03359130001626909,3.3591300016269086e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,24,10000,9992,0.0433558999793604,4.3355899979360405e-06,21680,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,24,10000,10000,0.0022624999983236194,2.2624999983236194e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,24,10000,10000,0.2525327999610454,2.525327999610454e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,24,10000,10000,0.08885129995178431,8.885129995178432e-06,232,10000,125723,,,,0,16
avl,busca_inexistente,10000,24,10000,0,0.08081479999236763,8.081479999236763e-06,112,10000,132351,,,,0,16
avl,remocao,10000,24,1000,1000,0.01793329999782145,1.793329999782145e-05,208,9000,13420,,,,379,16
avl,vendas,10000,24,10000,9770,0.08143260003998876,8.143260003998876e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,24,10000,9992,0.08755490009207278,8.755490009207279e-06,23544,10000,125494,,,,0,16
avl,listagem_codigo,10000,24,10000,10000,0.0011747999815270305,1.1747999815270304e-07,85120,10000,0,,,,0,16
